2.00	-148.00	-0.954444	-1.35721	0.00	0.00
2.00	-146.00	-0.681284	-1.68352	0.00	0.00
2.00	-144.00	-0.426538	-2.03335	0.00	0.00
2.00	-142.00	-0.189175	-2.40865	0.00	0.00
2.00	-140.00	0.0317147	-2.81172	0.00	0.00
2.00	-138.00	0.236936	-3.24523	0.00	0.00
2.00	-136.00	0.427201	-3.71236	0.00	0.00
2.00	-134.00	0.603139	-4.2169	0.00	0.00
2.00	-132.00	0.765311	-4.76341	0.00	0.00
2.00	-130.00	0.914213	-5.35747	0.00	0.00
2.00	-128.00	1.05028	-6.00598	0.00	0.00
2.00	-126.00	1.17391	-6.71759	0.00	0.00
2.00	-124.00	1.28544	-7.50341	0.00	0.00
2.00	-122.00	1.38517	-8.37789	0.00	0.00
2.00	-120.00	1.47337	-9.36043	0.00	0.00
2.00	-118.00	1.55025	-10.4778	0.00	0.00
2.00	-116.00	1.61602	-11.7683	0.00	0.00
2.00	-114.00	1.67083	-13.2891	0.00	0.00
2.00	-112.00	1.71482	-15.1307	0.00	0.00
2.00	-110.00	1.74809	-17.4443	0.00	0.00
2.00	-108.00	1.77073	-20.4907	0.00	0.00
2.00	-106.00	1.78278	-24.5799	0.00	0.00
2.00	-104.00	1.78426	-27.7187	0.00	0.00
2.00	-102.00	1.77518	-24.486	0.00	0.00
2.00	-100.00	1.75552	-20.4207	0.00	0.00
2.00	-98.00	1.72521	-17.3964	0.00	0.00
2.00	-96.00	1.68419	-15.0979	0.00	0.00
2.00	-94.00	1.63235	-13.2672	0.00	0.00
2.00	-92.00	1.56955	-11.7548	0.00	0.00
2.00	-90.00	1.49564	-10.4714	0.00	0.00
2.00	-88.00	1.41041	-9.36005	0.00	0.00
2.00	-86.00	1.31365	-8.38291	0.00	0.00
2.00	-84.00	1.20509	-7.51339	0.00	0.00
2.00	-82.00	1.08443	-6.73222	0.00	0.00
2.00	-80.00	0.951323	-6.02503	0.00	0.00
2.00	-78.00	0.805385	-5.38078	0.00	0.00
2.00	-76.00	0.646175	-4.79088	0.00	0.00
2.00	-74.00	0.473194	-4.24845	0.00	0.00
2.00	-72.00	0.285881	-3.74796	0.00	0.00
2.00	-70.00	0.0836054	-3.28486	0.00	0.00
2.00	-68.00	-0.134349	-2.85537	0.00	0.00
2.00	-66.00	-0.368788	-2.45635	0.00	0.00
2.00	-64.00	-0.620627	-2.08513	0.00	0.00
2.00	-62.00	-0.890904	-1.73943	0.00	0.00
2.00	-60.00	-1.1808	-1.4173	0.00	0.00
2.00	-58.00	-1.49167	-1.11707	0.00	0.00
2.00	-56.00	-1.82507	-0.837273	0.00	0.00
2.00	-54.00	-2.18278	-0.576634	0.00	0.00
2.00	-52.00	-2.5669	-0.33404	0.00	0.00
2.00	-50.00	-2.97985	-0.108511	0.00	0.00
2.00	-48.00	-3.4245	0.100814	0.00	0.00
2.00	-46.00	-3.90426	0.294697	0.00	0.00
2.00	-44.00	-4.4232	0.473813	0.00	0.00
2.00	-42.00	-4.98626	0.638757	0.00	0.00
2.00	-40.00	-5.59953	0.790057	0.00	0.00
2.00	-38.00	-6.27055	0.928179	0.00	0.00
2.00	-36.00	-7.00889	1.05354	0.00	0.00
2.00	-34.00	-7.8269	1.16649	0.00	0.00
2.00	-32.00	-8.7409	1.26736	0.00	0.00
2.00	-30.00	-9.77302	1.35642	0.00	0.00
2.00	-28.00	-10.9543	1.43392	0.00	0.00
2.00	-26.00	-12.3302	1.50005	0.00	0.00
2.00	-24.00	-13.9706	1.555	0.00	0.00
2.00	-22.00	-15.9897	1.59889	0.00	0.00
2.00	-20.00	-18.5886	1.63184	0.00	0.00
2.00	-18.00	-22.1324	1.65394	0.00	0.00
2.00	-16.00	-26.8699	1.66524	0.00	0.00
2.00	-14.00	-27.7824	1.66577	0.00	0.00
2.00	-12.00	-23.0521	1.65553	0.00	0.00
2.00	-10.00	-19.246	1.6345	0.00	0.00
2.00	-8.00	-16.4854	1.60262	0.00	0.00
2.00	-6.00	-14.3653	1.55982	0.00	0.00
2.00	-4.00	-12.6573	1.50599	0.00	0.00
2.00	-2.00	-11.2332	1.441	0.00	0.00
2.00	0.00	-10.016	1.36467	0.00	0.00
2.00	2.00	-8.95619	1.27682	0.00	0.00
2.00	4.00	-8.02018	1.1772	0.00	0.00
2.00	6.00	-7.18428	1.06555	0.00	0.00
2.00	8.00	-6.43113	0.941559	0.00	0.00
2.00	10.00	-5.74766	0.80487	0.00	0.00
2.00	12.00	-5.12379	0.655083	0.00	0.00
2.00	14.00	-4.55158	0.491743	0.00	0.00
2.00	16.00	-4.02469	0.314336	0.00	0.00
2.00	18.00	-3.53796	0.12228	0.00	0.00
2.00	20.00	-3.08714	-0.0850797	0.00	0.00
2.00	22.00	-2.66871	-0.308484	0.00	0.00
2.00	24.00	-2.27968	-0.548771	0.00	0.00
2.00	26.00	-1.91754	-0.806891	0.00	0.00
2.00	28.00	-1.58015	-1.08392	0.00	0.00
2.00	30.00	-1.26565	-1.3811	0.00	0.00
2.00	32.00	-0.972435	-1.69983	0.00	0.00
2.00	34.00	-0.699124	-2.04174	0.00	0.00
2.00	36.00	-0.444495	-2.4087	0.00	0.00
2.00	38.00	-0.207482	-2.80289	0.00	0.00
2.00	40.00	0.0128553	-3.22685	0.00	0.00
2.00	42.00	0.217346	-3.68358	0.00	0.00
2.00	44.00	0.406722	-4.17666	0.00	0.00
2.00	46.00	0.581635	-4.71036	0.00	0.00
2.00	48.00	0.74266	-5.28986	0.00	0.00
2.00	50.00	0.890306	-5.92154	0.00	0.00
2.00	52.00	1.02503	-6.61329	0.00	0.00
2.00	54.00	1.14722	-7.3751	0.00	0.00
2.00	56.00	1.25725	-8.21978	0.00	0.00
2.00	58.00	1.35541	-9.16414	0.00	0.00
2.00	60.00	1.44198	-10.2306	0.00	0.00
2.00	62.00	1.5172	-11.45	0.00	0.00
2.00	64.00	1.58126	-12.8654	0.00	0.00
2.00	66.00	1.63433	-14.5377	0.00	0.00
2.00	68.00	1.67656	-16.5497	0.00	0.00
2.00	70.00	1.70805	-18.9841	0.00	0.00
2.00	72.00	1.72889	-21.7185	0.00	0.00
2.00	74.00	1.73913	-23.5123	0.00	0.00
2.00	76.00	1.7388	-22.3545	0.00	0.00
2.00	78.00	1.72792	-19.6615	0.00	0.00
2.00	80.00	1.70646	-17.1177	0.00	0.00
2.00	82.00	1.67437	-15.0029	0.00	0.00
2.00	84.00	1.63158	-13.2512	0.00	0.00
2.00	86.00	1.57799	-11.7753	0.00	0.00
2.00	88.00	1.51347	-10.5088	0.00	0.00
2.00	90.00	1.43786	-9.40469	0.00	0.00
2.00	92.00	1.35099	-8.42955	0.00	0.00
2.00	94.00	1.25261	-7.55908	0.00	0.00
2.00	96.00	1.14248	-6.77523	0.00	0.00
2.00	98.00	1.0203	-6.0643	0.00	0.00
2.00	100.00	0.885729	-5.41567	0.00	0.00
2.00	102.00	0.738388	-4.82096	0.00	0.00
2.00	104.00	0.577839	-4.27344	0.00	0.00
2.00	106.00	0.403592	-3.76765	0.00	0.00
2.00	108.00	0.215094	-3.29911	0.00	0.00
2.00	110.00	0.01172	-2.86407	0.00	0.00
2.00	112.00	-0.207236	-2.45939	0.00	0.00
2.00	114.00	-0.44257	-2.08242	0.00	0.00
2.00	116.00	-0.695185	-1.73088	0.00	0.00
2.00	118.00	-0.966103	-1.40282	0.00	0.00
2.00	120.00	-1.25649	-1.09655	0.00	0.00
2.00	122.00	-1.56767	-0.810612	0.00	0.00
2.00	124.00	-1.90118	-0.543717	0.00	0.00
2.00	126.00	-2.25877	-0.294745	0.00	0.00
2.00	128.00	-2.64248	-0.0627076	0.00	0.00
2.00	130.00	-3.05467	0.153268	0.00	0.00
2.00	132.00	-3.49814	0.353953	0.00	0.00
2.00	134.00	-3.97617	0.540032	0.00	0.00
2.00	136.00	-4.49271	0.71211	0.00	0.00
2.00	138.00	-5.05247	0.870726	0.00	0.00
2.00	140.00	-5.66124	1.01636	0.00	0.00
2.00	142.00	-6.32611	1.14943	0.00	0.00
2.00	144.00	-7.05598	1.27031	0.00	0.00
2.00	146.00	-7.86215	1.37934	0.00	0.00
2.00	148.00	-8.75921	1.4768	0.00	0.00
2.00	150.00	-9.76637	1.56295	0.00	0.00
2.00	152.00	-10.9095	1.63801	0.00	0.00
2.00	154.00	-12.2237	1.70215	0.00	0.00
2.00	156.00	-13.7577	1.75555	0.00	0.00
2.00	158.00	-15.576	1.79832	0.00	0.00
2.00	160.00	-17.7468	1.83056	0.00	0.00
2.00	162.00	-20.2389	1.85236	0.00	0.00
2.00	164.00	-22.4219	1.86376	0.00	0.00
2.00	166.00	-22.5162	1.86478	0.00	0.00
2.00	168.00	-20.4103	1.85543	0.00	0.00
2.00	170.00	-17.9053	1.83567	0.00	0.00
2.00	172.00	-15.7074	1.80546	0.00	0.00
2.00	174.00	-13.8656	1.76472	0.00	0.00
2.00	176.00	-12.3129	1.71335	0.00	0.00
2.00	178.00	-10.9838	1.65123	0.00	0.00
2.00	180.00	-9.82879	1.57818	0.00	0.00
4.00	-180.00	-9.76678	1.67109	0.00	0.00
4.00	-178.00	-8.77339	1.58916	0.00	0.00
4.00	-176.00	-7.88447	1.49609	0.00	0.00
4.00	-174.00	-7.08291	1.39163	0.00	0.00
4.00	-172.00	-6.35534	1.27551	0.00	0.00
4.00	-170.00	-5.69125	1.14739	0.00	0.00
4.00	-168.00	-5.08223	1.00692	0.00	0.00
4.00	-166.00	-4.52149	0.853681	0.00	0.00
4.00	-164.00	-4.00348	0.68722	0.00	0.00
4.00	-162.00	-3.52362	0.507018	0.00	0.00
4.00	-160.00	-3.07808	0.312489	0.00	0.00
4.00	-158.00	-2.66365	0.102979	0.00	0.00
4.00	-156.00	-2.2776	-0.122252	0.00	0.00
4.00	-154.00	-1.9176	-0.364039	0.00	0.00
4.00	-152.00	-1.58163	-0.623326	0.00	0.00
4.00	-150.00	-1.26797	-0.901185	0.00	0.00
4.00	-148.00	-0.975112	-1.19884	0.00	0.00
4.00	-146.00	-0.70173	-1.51768	0.00	0.00
4.00	-144.00	-0.446671	-1.85931	0.00	0.00
4.00	-142.00	-0.208921	-2.22559	0.00	0.00
4.00	-140.00	0.01242	-2.61868	0.00	0.00
4.00	-138.00	0.218144	-3.04109	0.00	0.00
4.00	-136.00	0.408956	-3.49581	0.00	0.00
4.00	-134.00	0.585479	-3.98637	0.00	0.00
4.00	-132.00	0.748268	-4.51703	0.00	0.00
4.00	-130.00	0.897814	-5.09298	0.00	0.00
4.00	-128.00	1.03455	-5.72059	0.00	0.00
4.00	-126.00	1.15887	-6.40784	0.00	0.00
4.00	-124.00	1.27112	-7.16488	0.00	0.00
4.00	-122.00	1.37158	-8.00493	0.00	0.00
4.00	-120.00	1.46052	-8.94556	0.00	0.00
4.00	-118.00	1.53817	-10.0109	0.00	0.00
4.00	-116.00	1.60472	-11.2353	0.00	0.00
4.00	-114.00	1.66033	-12.67	0.00	0.00
4.00	-112.00	1.70514	-14.3962	0.00	0.00
4.00	-110.00	1.73925	-16.5528	0.00	0.00
4.00	-108.00	1.76274	-19.4053	0.00	0.00
4.00	-106.00	1.77566	-23.5296	0.00	0.00
4.00	-104.00	1.77803	-29.7866	0.00	0.00
4.00	-102.00	1.76987	-28.8005	0.00	0.00
4.00	-100.00	1.75114	-22.8144	0.00	0.00
4.00	-98.00	1.72179	-18.941	0.00	0.00
4.00	-96.00	1.68174	-16.2221	0.00	0.00
4.00	-94.00	1.6309	-14.1473	0.00	0.00
4.00	-92.00	1.56913	-12.477	0.00	0.00
4.00	-90.00	1.49626	-11.0835	0.00	0.00
4.00	-88.00	1.41211	-9.89131	0.00	0.00
4.00	-86.00	1.31646	-8.85237	0.00	0.00
4.00	-84.00	1.20903	-7.93411	0.00	0.00
4.00	-82.00	1.08952	-7.11355	0.00	0.00
4.00	-80.00	0.957609	-6.37388	0.00	0.00
4.00	-78.00	0.812893	-5.70242	0.00	0.00
4.00	-76.00	0.654937	-5.08938	0.00	0.00
4.00	-74.00	0.483244	-4.52706	0.00	0.00
4.00	-72.00	0.297256	-4.00928	0.00	0.00
4.00	-70.00	0.0963422	-3.53103	0.00	0.00
4.00	-68.00	-0.12021	-3.08817	0.00	0.00
4.00	-66.00	-0.353205	-2.67726	0.00	0.00
4.00	-64.00	-0.603555	-2.29541	0.00	0.00
4.00	-62.00	-0.872295	-1.94017	0.00	0.00
4.00	-60.00	-1.1606	-1.60944	0.00	0.00
4.00	-58.00	-1.46983	-1.30142	0.00	0.00
4.00	-56.00	-1.80152	-1.01455	0.00	0.00
4.00	-54.00	-2.15746	-0.747464	0.00	0.00
4.00	-52.00	-2.53972	-0.498994	0.00	0.00
4.00	-50.00	-2.95075	-0.268098	0.00	0.00
4.00	-48.00	-3.39338	-0.0538634	0.00	0.00
4.00	-46.00	-3.87102	0.144511	0.00	0.00
4.00	-44.00	-4.38774	0.327735	0.00	0.00
4.00	-42.00	-4.94848	0.496434	0.00	0.00
4.00	-40.00	-5.5593	0.651162	0.00	0.00
4.00	-38.00	-6.22777	0.792406	0.00	0.00
4.00	-36.00	-6.96348	0.920598	0.00	0.00
4.00	-34.00	-7.77885	1.03612	0.00	0.00
4.00	-32.00	-8.69031	1.13929	0.00	0.00
4.00	-30.00	-9.72032	1.23042	0.00	0.00
4.00	-28.00	-10.9006	1.30973	0.00	0.00
4.00	-26.00	-12.278	1.37746	0.00	0.00
4.00	-24.00	-13.9262	1.43378	0.00	0.00
4.00	-22.00	-15.97	1.47882	0.00	0.00
4.00	-20.00	-18.6464	1.51272	0.00	0.00
4.00	-18.00	-22.4856	1.53555	0.00	0.00
4.00	-16.00	-28.9075	1.54738	0.00	0.00
4.00	-14.00	-32.1543	1.54822	0.00	0.00
4.00	-12.00	-24.4218	1.53809	0.00	0.00
4.00	-10.00	-19.8799	1.51696	0.00	0.00
4.00	-8.00	-16.8661	1.48477	0.00	0.00
4.00	-6.00	-14.628	1.44145	0.00	0.00
4.00	-4.00	-12.8542	1.38688	0.00	0.00
4.00	-2.00	-11.3891	1.32092	0.00	0.00
4.00	0.00	-10.1443	1.2434	0.00	0.00
4.00	2.00	-9.06476	1.15412	0.00	0.00
4.00	4.00	-8.11414	1.05284	0.00	0.00
4.00	6.00	-7.26707	0.939264	0.00	0.00
4.00	8.00	-6.50517	0.813085	0.00	0.00
4.00	10.00	-5.81473	0.673934	0.00	0.00
4.00	12.00	-5.18523	0.521393	0.00	0.00
4.00	14.00	-4.60844	0.354991	0.00	0.00
4.00	16.00	-4.07779	0.174194	0.00	0.00
4.00	18.00	-3.58797	-0.0216001	0.00	0.00
4.00	20.00	-3.1346	-0.233072	0.00	0.00
4.00	22.00	-2.71407	-0.460993	0.00	0.00
4.00	24.00	-2.32334	-0.706235	0.00	0.00
4.00	26.00	-1.95983	-0.969787	0.00	0.00
4.00	28.00	-1.62135	-1.25278	0.00	0.00
4.00	30.00	-1.30601	-1.55649	0.00	0.00
4.00	32.00	-1.01218	-1.88239	0.00	0.00
4.00	34.00	-0.738442	-2.23219	0.00	0.00
4.00	36.00	-0.483562	-2.60785	0.00	0.00
4.00	38.00	-0.246451	-3.01164	0.00	0.00
4.00	40.00	-0.0261555	-3.44626	0.00	0.00
4.00	42.00	0.178169	-3.91485	0.00	0.00
4.00	44.00	0.367268	-4.42119	0.00	0.00
4.00	46.00	0.541803	-4.96978	0.00	0.00
4.00	48.00	0.702359	-5.56613	0.00	0.00
4.00	50.00	0.849457	-6.21695	0.00	0.00
4.00	52.00	0.983559	-6.93064	0.00	0.00
4.00	54.00	1.10507	-7.71776	0.00	0.00
4.00	56.00	1.21436	-8.59189	0.00	0.00
4.00	58.00	1.31173	-9.57071	0.00	0.00
4.00	60.00	1.39748	-10.6777	0.00	0.00
4.00	62.00	1.47183	-11.9442	0.00	0.00
4.00	64.00	1.53501	-13.4128	0.00	0.00
4.00	66.00	1.58718	-15.1375	0.00	0.00
4.00	68.00	1.62848	-17.1723	0.00	0.00
4.00	70.00	1.65905	-19.4876	0.00	0.00
4.00	72.00	1.67896	-21.6072	0.00	0.00
4.00	74.00	1.68828	-22.1	0.00	0.00
4.00	76.00	1.68705	-20.4395	0.00	0.00
4.00	78.00	1.67528	-18.0934	0.00	0.00
4.00	80.00	1.65296	-15.924	0.00	0.00
4.00	82.00	1.62004	-14.0733	0.00	0.00
4.00	84.00	1.57646	-12.5029	0.00	0.00
4.00	86.00	1.52212	-11.1553	0.00	0.00
4.00	88.00	1.4569	-9.98315	0.00	0.00
4.00	90.00	1.38066	-8.95088	0.00	0.00
4.00	92.00	1.2932	-8.03198	0.00	0.00
4.00	94.00	1.19432	-7.20663	0.00	0.00
4.00	96.00	1.08377	-6.4597	0.00	0.00
4.00	98.00	0.961242	-5.7795	0.00	0.00
4.00	100.00	0.826421	-5.1568	0.00	0.00
4.00	102.00	0.678929	-4.58422	0.00	0.00
